,title,price,link
381,Lenovo 300e Chromebook Touchscreen - 360 Rotateable - 4GB Ram - 32GB SSD - PlayStore Supported - Auto Update 2027 - 11.6 Inches Screen Size,"Rs. 16,999",//www.daraz.pk/products/lenovo-300e-chromebook-touchscreen-360-rotateable-4gb-ram-32gb-ssd-playstore-supported-auto-update-2027-116-inches-screen-size-i603970796.html
382,"Getac S410 Laptop | Intel Core i7-6500U 6th Generation | 8GB DDR4 RAM | Intel® HD Graphics | 128GB SSD + 500GB HDD | 14"" Full HD Display","Rs. 55,000",//www.daraz.pk/products/getac-i7-6500u-6th-ace-8gb-ddr4-hd-14-full-hd-hdd-128gb-ssd-i621979493.html
383,"Lenovo Thinkpad T440 Ultrabook, 14 Inch Display, Intel Core i5 4th Gen 1.9GHz, 4GB RAM, 500GB, USB 3.0, WiFi, Windows 10 Pro - Daraz Like New Laptops","Rs. 31,999",//www.daraz.pk/products/t440-14-4th-i5-4-ghz-4gb-19-usb-wifi-10-i425754152.html
384,"Dell Latitude 3380 business laptop, 13.3in HD Display, Intel Core i3-6006U, 8GB DDR4, 128GB Solid State Drive, Webcam, Windows 10 Pro - Daraz Like New Laptops","Rs. 32,999",//www.daraz.pk/products/5-133-hd-3380-8gb-ddr4-i3-6006u-gb-10-i462125242.html
385,HP Laptop 15s-eq2051ns AMD Ryzen™ 3 5300U AMD Radeon™ Graphics 8GB RAM 256 SSD 15.6’’ FHD IPS Win 11 Dos Snowflake White Open Box Condition Daraz Like New Laptops,"Rs. 88,999",//www.daraz.pk/products/hp-laptop-15s-eq2051ns-amd-ryzen-3-5300u-amd-radeon-graphics-8gb-ram-256-ssd-156-fhd-ips-win-11-dos-snowflake-white-open-box-condition-daraz-like-new-laptops-i601560974.html
386,"Dell 3180 Chromebook 11.6 inches HD screen, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS - (FREE LAPTOP BAG) - Daraz like new laptops","Rs. 8,349",//www.daraz.pk/products/dell-3180-chromebook-116-inches-hd-screen-4gb-ram-16gb-ssd-hdmi-wifi-webcam-chrome-os-free-laptop-bag-daraz-like-new-laptops-i423733349.html
387,Lenovo Chromebook 300E X360 TOUCH SCREEN - 2027 UPDATE - Intel Celeron 4GB RAM 32GB Chrome OS  - Daraz Like New Laptops - (FREE LAPTOP BAG),"Rs. 15,999",//www.daraz.pk/products/lenovo-chromebook-300e-x360-touch-screen-2027-update-intel-celeron-4gb-ram-32gb-chrome-os-daraz-like-new-laptops-free-laptop-bag-i801137520.html
388,"Apple MacBook Pro A1278 - 8GB RAM, 500GB Storage - Dual-Core i5 2.5GHz  - Mid 2012 13.3-inch LED Display - Dual Operating System MacOS & Windows 10 - Silver - With Bag Gift - Daraz Like New Laptops","Rs. 46,999",//www.daraz.pk/products/8gb-a1278-500gb-i5-25ghz-2012-led-10-i460148244.html
389,HP ProBook 640 G1 - Core i5 4th Generation - 8GB RAM - 128GB SSD - 14inch Screen - (Windows 10 PRO) - Daraz like new laptops,"Rs. 33,724",//www.daraz.pk/products/hp-probook-640-g1-core-i5-4th-generation-8gb-ram-128gb-ssd-14inch-screen-windows-10-pro-daraz-like-new-laptops-i492918009.html
390,"Daraz Like New Laptops - Microsoft Surface Pro 3 4th Gen Intel® Core™ i5 4GB 128GB SSD (Windows 10 Pro), No Touchscreen With Keyboard Silver","Rs. 41,999",//www.daraz.pk/products/3-4th-i5-4gb-128gb-ssd-10-i410569586.html
391,"Daraz Like New Laptops - HP EliteBook 850  G5  Intel Core I5-8TH GEN 16GB DDR4  512GB SSD  15"" FHD LED","Rs. 90,999",//www.daraz.pk/products/daraz-like-new-laptops-hp-elitebook-850-g5-intel-core-i5-8th-gen-16gb-ddr4-512gb-ssd-15-fhd-led-i377069177.html
392,"🔥 Dell Latitude 6430 | Core i5 3rd Gen | 8GB RAM | 500GB HDD | 14"" LED Display | Windows 10 Genuine | FREE Premium Laptop Bag","Rs. 28,428",//www.daraz.pk/products/dell-latitude-6430-core-i5-3rd-gen-8gb-ram-500gb-hdd-14-led-display-windows-10-genuine-free-premium-laptop-bag-i647330819.html
393,"HP ProBook 650 G1 (15.6"") HD Intel® Core™ i3 4GB DDR3L-SDRAM 500 GB HDD Wi-Fi 4 (802.11n) Windows 10 Pro Black, Silver - Daraz Like New Laptops","Rs. 31,999",//www.daraz.pk/products/hp-650-g1-156-hd-i3-4gb-ddr3l-sdram-gb-hdd-wifi-4-80211n-10-i461870609.html
394,HP ProBook 430 G3 Intel Core i5 6th Gen 13.3 inches Business Laptop (8GB RAM/500GB HDD/Windows 10 Pro/MS Office/HD Display/Integrated Graphics - With Bag Gift - Daraz Like New Laptops,"Rs. 44,999",//www.daraz.pk/products/hp-430-g3-6th-i5-133-8gb-hdd-500gb-10-ms-hd-i460139891.html
395,Lenovo N22/N23 Chromebook – Windows 10 - 11.6″ – 4 GB RAM – 16 GB ROM –  Ms office installed,"Rs. 8,999",//www.daraz.pk/products/n22n23-10-116-4-gb-16-gb-ms-i641081672.html
396,"Dell 3180 Chromebook 11.6 inches HD screen, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS / Windows 10 - USED LAPTOPS","Rs. 7,850",//www.daraz.pk/products/dell-3180-chromebook-116-inches-hd-screen-4gb-ram-16gb-ssd-hdmi-wifi-webcam-chrome-os-windows-10-used-laptops-i883516712.html
397,"Daraz Like New Laptops - Lenovo ThinkPad T480 Ultra Book, Core i5 8th generation, 8GB DDR4 Ram, 256GB SSD Drive, 14.1"" Led Display, Intel HD Graphics","Rs. 52,249",//www.daraz.pk/products/daraz-like-new-laptops-lenovo-thinkpad-t480-ultra-book-core-i5-8th-generation-8gb-ddr4-ram-256gb-ssd-drive-141-led-display-intel-hd-graphics-i438139690.html
398,"HP ProBook 650-G3 Business Notebook Intel: i5-7Th Gen, 8GB, 256GB/SSD, DVDRW, WiFi+Bluetooth, Backlit-Keyboard, Webcam, 15.6"" FullHD, Windows 10 Pro-64 bit - Daraz Like New Laptops","Rs. 49,999",//www.daraz.pk/products/hp-650-g3-i5-7th-8gb-256gbssd-dvdrw-wifi-156-hd-10-64-i461518554.html
399,"✨ Lenovo ThinkPad X240 | Core i5 4th Gen | 8GB RAM | 500GB HDD | Compact 12.5"" Screen | FREE Stylish Laptop Bag","Rs. 32,499",//www.daraz.pk/products/lenovo-thinkpad-x240-core-i5-4th-gen-8gb-ram-500gb-hdd-compact-125-screen-free-stylish-laptop-bag-i647358513.html
400,Acer C740 | 2GB RAM 16GB Storage Chromebook  | 11.6″ Display | Play Store Supported | Android Apps Supported - Daraz Like New Laptops,"Rs. 9,999",//www.daraz.pk/products/acer-c740-2gb-ram-16gb-storage-chromebook-116-display-play-store-supported-android-apps-supported-daraz-like-new-laptops-i490660384.html
401,"LENOVO CHROMEBOOK 100E - 4GB RAM DDR4 - 32GB SSD EMMC - 11.6"" SCREEN - PLAYSTORE SUPPORTED - AUE UPDATE 2027","Rs. 10,300",//www.daraz.pk/products/lenovo-chromebook-100e-4gb-ram-ddr4-32gb-ssd-emmc-116-screen-playstore-supported-aue-update-2027-i467116748.html
402,Lenovo | N23/N22 | 6th Gen | 16GB SSD Storage | 4GB RAM | 11.6″ Display | Rotatable Camera | windows | Chromebook,"Rs. 13,999",//www.daraz.pk/products/lenovo-n23n22-6th-gen-16gb-ssd-storage-4gb-ram-116-display-rotatable-camera-windows-chromebook-i421959592.html
403,"Dell Latitude E5480 14” Laptop (14” FHD Display, i5-6300U 2.40GHz, 8GB DDR4 RAM, 256GB SSD, Windows 10 64bit) - - Daraz Like New Laptops","Rs. 48,999",//www.daraz.pk/products/e5480-14-14-fhd-8gb-ddr4-8gb-ssd-10-64-i425762008.html
404,"Dell Latitude E6540 15.6in Laptop, Core i5-4300M 2.6GHz, 8GB Ram, 500GB HDD, USB 3.0, DVD-RW, HDMI, Windows 10 Pro - Daraz Like New Laptops","Rs. 38,999",//www.daraz.pk/products/e6540-156in-8gb-i5-4300m-ghz-usb-26-hdmi-10-i425743920.html
405,Lenovo N22 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported,"Rs. 8,499",//www.daraz.pk/products/n22-116-4-gb-16-gb-pubg-i451127602.html
406,Daraz Like New Laptops - HP Elitebook 850 G7 - Intel Core i5-10 Generation - 16gb Ram 512gb Ssd - 15.6 Inch Laptop FHD Display - BackLit Keyboard,"Rs. 94,999",//www.daraz.pk/products/daraz-like-new-laptops-hp-elitebook-850-g7-intel-core-i5-10-generation-16gb-ram-512gb-ssd-156-inch-laptop-fhd-display-backlit-keyboard-i472653406.html
407,"Apple MacBook Pro 2019 (A2141) – 16"" Retina Display | Intel Core i7 2.6GHz | 16GB RAM | 512GB SSD | Touch Bar | Grey | Like New Laptop","Rs. 134,999",//www.daraz.pk/products/2019-a2141-16-i7-26ghz-16gb-1-gb-ssd-i880254447.html
408,"HP Core i3-11th Generation | 6 Months Warranty | 16GB DDR4 RAM , 512GB M2 SSD | 3Hours+ Battery backup | FREE LAPTOP CLEANER | Daraz Like New Laptop","Rs. 79,500",//www.daraz.pk/products/hp-i3-11-6-16gb-ddr4-ram-512gb-m2-ssd-3hours-i837128691.html
409,Daraz Like New - HP ProBook 640 G1 - Core i5 4th Generation - 8GB RAM - 256GB SSD - 14inch Screen - FREE LAPTOP BAG,"Rs. 36,999",//www.daraz.pk/products/hp-640-g1-4th-i5-8gb-14-i592986851.html
410,"DELL Chromebook 11 3180 Laptop - Intel Celeron® Processor N3060, 4GB DDR3L RAM, 16GB SSD, 11.6"" HD LED Display, WebCam, ChromeOS","Rs. 10,449",//www.daraz.pk/products/11-3180-n3060-4gb-ddr3l-16gb-ssd-116-hd-led-os-i448849031.html
411,Lenovo ThinkPad X260 - Core i5 6th Generation - 8 Gb Ram - 500 GB HDD - 12.5,"Rs. 41,000",//www.daraz.pk/products/x260-6th-i5-8-gb-500-gb-hdd-i466110982.html
412,HP Chromebook 11 G4 | 32GB Storage | 4GB RAM | 11.6″ Display | Factory Playstore | Black & Silver - Daraz Like New Laptops,"Rs. 8,998",//www.daraz.pk/products/hp-chromebook-11-g4-32gb-storage-4gb-ram-116-display-factory-playstore-black-silver-daraz-like-new-laptops-i599201597.html
413,Daraz Like New Laptops - Hp Elitebook 820G3 - Core i5 6th Generation - 8GB RAM - 128GB SSD 500GB HDD- 12.5inch Screen - FREE LAPTOP BAG (WINDOWS 11 REGISTERED),"Rs. 41,999",//www.daraz.pk/products/hp-820g3-6th-i5-8gb-1-gb-ssd-8gb-hdd-11-i454746297.html
414,Daraz Like New Laptops - Dell Latitude E5470 - Intel Core i5-6th Generation - 8gb DDR4 Ram 256gb SSD - 14.1 Inch Screen Display - Windows 10 - FREE LAPTOP BAG,"Rs. 39,424",//www.daraz.pk/products/daraz-like-new-laptops-dell-latitude-e5470-intel-core-i5-6th-generation-8gb-ddr4-ram-256gb-ssd-141-inch-screen-display-windows-10-free-laptop-bag-i488760507.html
415,Apple MacBook Pro 2010 (A1278) - 13.3 Inches HD Display - Intel Core i5 - 8GB RAM DDR3 - (128GB SSD TO 512GB SSD) - Daraz Like New,"Rs. 36,760",//www.daraz.pk/products/apple-macbook-pro-2010-a1278-133-inches-hd-display-intel-core-i5-8gb-ram-ddr3-128gb-ssd-to-512gb-ssd-daraz-like-new-i730847330.html
416,"Daraz Like New Laptops - Dell 3189 Convertible Chromebook 11.6 inches HD IPS Touchscreen, Intel Celeron N3060 Up to 2.48GHz, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS - FREE LAPTOP BAG","Rs. 16,999",//www.daraz.pk/products/3189-116-hd-ips-n3060-up-248ghz-4gb-16gb-ssd-hdmi-wifi-os-i594443571.html
417,"Daraz Like New Laptops - Dell Latitude E5480 Core i5 7th Gen, 8GB, 256GB SSD, 14″","Rs. 42,999",//www.daraz.pk/products/daraz-like-new-laptops-dell-latitude-e5480-core-i5-7th-gen-8gb-256gb-ssd-14-i363705152.html
418,"HP 255 G6 15.6"" Laptop, AMD A6 Dual-Core Processor , 4GB RAM, 500GB HDD, AMD Radeon R4 Graphics, DVD-RW, HDMI, Bluetooth, HDMI, Webcam, Windows 10 - Daraz Like New Laptops","Rs. 34,999",//www.daraz.pk/products/hp-255-g6-amd-a6-4gb-hdmi-hdmi-hdmi-4gb-10-i425749967.html
419,Dell Latitude E5450 Intel Core i5 5th Generation i5-5300U 4GB RAM 500GB HDD Windows 10 Pro (Registered Windows) - Daraz like new laptops,"Rs. 34,999",//www.daraz.pk/products/dell-latitude-e5450-intel-core-i5-5th-generation-i5-5300u-4gb-ram-500gb-hdd-windows-10-pro-registered-windows-daraz-like-new-laptops-i316294535.html
420,"USED - Dell 3189 Convertible Chromebook Touchscreen, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS - FREE LAPTOP BAG - DARAZ LIKE NEW LAPTOPS","Rs. 12,499",//www.daraz.pk/products/used-dell-3189-convertible-chromebook-touchscreen-4gb-ram-16gb-ssd-hdmi-wifi-webcam-chrome-os-free-laptop-bag-daraz-like-new-laptops-i488716337.html
421,"HP ProBook 11-G2 11.6"" HD Touch-Screen Business Laptop, i3 6th Gen Intel HD Graphics 510, Windows 10 Pro 4GB 128GB SSD - Daraz Like New Laptops","Rs. 33,999",//www.daraz.pk/products/hp-11-g2-116-hd-i3-6th-hd-510-10-4gb-128gb-ssd-i461447423.html
422,"Daraz Like New LENOVO CHROMEBOOK 100E - 4GB RAM DDR4 - 32GB SSD EMMC - 11.6"" SCREEN - PLAYSTORE SUPPORTED - AUE UPDATE 2027","Rs. 13,999",//www.daraz.pk/products/daraz-like-new-lenovo-chromebook-100e-4gb-ram-ddr4-32gb-ssd-emmc-116-screen-playstore-supported-aue-update-2027-i609285461.html
423,Acer | C740 | 128GB Storage | 2GB RAM | Windows 10 / 11.6″ Display | Play Store Supported | Android Apps Supported,"Rs. 12,499",//www.daraz.pk/products/acer-c740-128gb-storage-2gb-ram-windows-10-116-display-play-store-supported-android-apps-supported-i466956264.html
424,Daraz Like New Laptops - HP Elitebook X360 (Folio)1040 G6 - Intel Core i7-8th Generation - 16gb Ram 512gb Ssd - 14.1 Inch Touch FHD Display - Backlit Keyboard,"Rs. 95,474",//www.daraz.pk/products/daraz-like-new-laptops-hp-elitebook-x360-folio1040-g6-intel-core-i7-8th-generation-16gb-ram-512gb-ssd-141-inch-touch-fhd-display-backlit-keyboard-i472654768.html
425,Lenovo 100e Chromebook Laptop | 4GB Ram | 32GB Storage | Playstore Supported  - Long Battery Life - Auto update till June 2027 - Best for Beacon House School System,"Rs. 11,500",//www.daraz.pk/products/300e-4gb-32gb-2027-i621588428.html
426,"Acer TravelMate P449-M-516P - 14"" - Core i5 6200U / 2.3 GHz - 8GB RAM - 256GB SSD - Win 10 Pro 64 bit Intel Graphics 520 - Wi-Fi - black - Daraz Like New Laptops","Rs. 60,000",//www.daraz.pk/products/4-14-8gb-i5-6200u8-ghz-10-64-p449-m-516p-wifi-i422172090.html
427,DARAZ LIKE NEW LAPTOPS - DELL LATITUDE 7480 - INTEL CORE I5-7TH GENERATION - 8GB RAM - 256GB SSD,"Rs. 47,689",//www.daraz.pk/products/daraz-like-new-laptops-dell-latitude-7480-intel-core-i5-7th-generation-8gb-ram-256gb-ssd-i472665132.html
428,Daraz Like New Laptops - Dell Latitude 7490 - Intel Core i7-8th Generation - 8gb DDR4 Ram 256gb SSD - 14.1 Inch Screen - FHD Display - Backlit Keyboard - Windows 11 Pro - FREE LAPTOP BAG,"Rs. 58,424",//www.daraz.pk/products/daraz-like-new-laptops-dell-latitude-7490-intel-core-i7-8th-generation-8gb-ddr4-ram-256gb-ssd-141-inch-screen-fhd-display-backlit-keyboard-windows-11-pro-free-laptop-bag-i518808977.html
429,Daraz Like New Laptops - HP ELITEBOOK 840-G5 8TH GENERATION | INTEL CORE-I5 | 8250u PROCESSOR | 16GB RAM | 512GB SSD | FHD | 14.1’INCH WINDOWS 11 LICENSED (FREE LAPTOP BAG),"Rs. 71,249",//www.daraz.pk/products/hp-840-g5-core-i5-8250u-20-gb-20-gb-ssd-512gb-f-hd-lax-141-11-i456738762.html
430,ASUS ROG G73Jh Intel Core i7 1st-Gen 720 QM up to 2.80GHz - 04 GB DDR3 Ram - 500 GB HDD - ATI Mobility Radeon HD 5870 1GB GDDR5 - 17.3 inches 900p HD Display - Windows 8 - Gaming Notebook,"Rs. 38,000",//www.daraz.pk/products/asus-rog-g73jh-i7-1st-gen-qm-up-to-280ghz-04-gb-ddr3-1gb-hdd-ati-hd-1gb-gddr5-500-p-hd-8-i697624925.html
431,HP EliteBook 840 G2 - Core i5 5th Generation - 8GB RAM - 128GB SSD PLUS 500GB HDD -14 inch - Windows® 10 Activated - FREE LAPTOP BAG,"Rs. 44,999",//www.daraz.pk/products/hp-elitebook-840-g2-core-i5-5th-generation-8gb-ram-128gb-ssd-plus-500gb-hdd-14-inch-windows-10-activated-free-laptop-bag-i354033625.html
432,"Daraz Like New Lenovo ThinkPad T470 14""HD Display - Intel Core i7 (7th Gen) - 8 GB RAM - 256 GB SSD","Rs. 58,999",//www.daraz.pk/products/daraz-like-new-lenovo-thinkpad-t470-14hd-display-intel-core-i7-7th-gen-8-gb-ram-256-gb-ssd-i610948396.html
433,Daraz Like New Laptops - Dell Latitude E5490 - Intel Core i5-8th Generation - 8gb Ram 256gb Ssd - 14.1 Inch Display - Windows 11 Pro - FREE LAPTOP BAG,"Rs. 48,924",//www.daraz.pk/products/daraz-like-new-laptops-dell-latitude-e5490-intel-core-i5-8th-generation-8gb-ram-256gb-ssd-141-inch-display-windows-11-pro-free-laptop-bag-i498593629.html
434,Acer ChromeBook R11 | Touch Screen | 16GB Storage | 4GB RAM | 360 Rotatable | 11.6″ HD Display | Playstore Supported | - Daraz Like New Laptops,"Rs. 12,499",//www.daraz.pk/products/acer-chromebook-r11-touch-screen-16gb-storage-4gb-ram-360-rotatable-116-hd-display-playstore-supported-daraz-like-new-laptops-i468660540.html
435,"Dell Latitude E5480 14” Laptop (14” FHD Display, i5-6300U 2.40GHz, 8GB DDR4 RAM, 256GB SSD, Windows 10 64bit) - Daraz Like New Laptops","Rs. 46,999",//www.daraz.pk/products/e5480-14-14-fhd-i5-6300u-ghz-8gb-ddr4-240-gb-ssd-10-64-i461435514.html
436,Apple MacBook Air 2015 (A1466) - 13.3 - inches HD Display - Intel Core i5 Processor - 8GB RAM -  128GB TO 512GB SSD - Daraz Like New - Laptop Bazaar,"Rs. 66,500",//www.daraz.pk/products/2015-a1466-hd-i5-8gb-8gb-133-gb-ssd-i358972525.html
437,Lenovo Thinkpad T480 - Core i5 8th Generation - 16GB DDR4 - 512GB SSD - 14inch Screen - FREE LAPTOP BAG (Windows 11 Licensed) - Daraz like new laptops,"Rs. 61,999",//www.daraz.pk/products/lenovo-thinkpad-t480-core-i5-8th-generation-16gb-ddr4-512gb-ssd-14inch-screen-free-laptop-bag-windows-11-licensed-daraz-like-new-laptops-i463915964.html
438,Daraz Like New Laptops - Dell Latitude 5500 - Intel Core i5-8th Generation - 16gb Ram 256gb Ssd - 15.6 Inch FHD Display - Backlit Keyboard - Windows 11,"Rs. 61,939",//www.daraz.pk/products/daraz-like-new-laptops-dell-latitude-5500-intel-core-i5-8th-generation-16gb-ram-256gb-ssd-156-inch-fhd-display-backlit-keyboard-windows-11-i475345204.html
439,Daraz Like New Laptops - Dell Latitude E7290 - Intel Core i5-8th Generation - 8gb Ram 256gb Ssd - 12.5 Inch Dispay - Windows 11 Pro - FREE LAPTOP BAG,"Rs. 48,924",//www.daraz.pk/products/daraz-like-new-laptops-dell-latitude-e7290-intel-core-i5-8th-generation-8gb-ram-256gb-ssd-125-inch-dispay-windows-11-pro-free-laptop-bag-i482011290.html
440,"Daraz Like New Laptop - Toshiba DynaBook Tecra Core i7 08 Gen 16GB RAM 256GB SSD 15.6"" inches FHD Display","Rs. 48,000",//www.daraz.pk/products/daraz-like-new-laptop-toshiba-dynabook-tecra-core-i7-08-gen-16gb-ram-256gb-ssd-156-inches-fhd-display-i888415257.html
441,"Lenovo Thinkpad X240 Ultrabook ( 12.5-inch Display, i5-4600U 8GB RAM, 500GB, Windows 10 Pro 64 - Daraz Like New Laptops","Rs. 36,999",//www.daraz.pk/products/x240-125-8gb-i5-4600u-gb-10-64-i351085190.html
442,"Daraz Like New Laptops - Dell Latitude E7440 Ultra Book, Core i5 4th generation, 8GB DDR3 Ram, 500GB Hard Drive, 14.1"" Led Display, Intel HD Graphics","Rs. 33,999",//www.daraz.pk/products/daraz-like-new-laptops-dell-latitude-e7440-ultra-book-core-i5-4th-generation-8gb-ddr3-ram-500gb-hard-drive-141-led-display-intel-hd-graphics-i457877188.html
443,Daraz Like New Laptops - HP ProBook 640 G1 - Core i5 4th Generation - 8GB RAM - 500GB HDD - 14inch Screen - Free Laptop Bag (Windows 10 PRO),"Rs. 31,999",//www.daraz.pk/products/hp-640-g1-4th-i5-8gb-14-10-i455791574.html
444,Daraz Like New Laptops - Laptop Hp Elitebook 840g1 - Core i5 4th Generation - 8 GB RAM - 500GB HDD- 14inch Screen - FREE LAPTOP BAG (WINDOWS 10 REGISTERED),"Rs. 39,999",//www.daraz.pk/products/hp-840g1-4th-i5-8-gb-14-hdd-500gb-10-i410068018.html
445,Apple MacBook Pro A1278 - 8GB RAM 256GB SSD  - 2.5GHz Dual-Core Intel Core i5 - Mid 2012 13.3-inch LED Display - Dual Operating System MacOS Catalina 10.15 - Silver - Daraz Like New Laptops,"Rs. 48,999",//www.daraz.pk/products/8gb-a1278-8gb-ssd-256-ghz-i5-25-led-2012-i371402107.html
446,Dell Chromebook 3120 | 16GB Storage | 2GB RAM | Dual-core 1.6GHz | 6th Generation | 11.6″ Screen | Playstore Supported |  Daraz Like New Laptops,"Rs. 7,499",//www.daraz.pk/products/dell-chromebook-3120-16gb-storage-2gb-ram-dual-core-16ghz-6th-generation-116-screen-playstore-supported-daraz-like-new-laptops-i468660757.html
447,HP ProBook 640 G1 Business Laptop ~Intel Core i5-4210M 2.6GHz a~ 500GB 7200RPM HHD~ 4GB DDR3 Window 10 Pro - Daraz Like New Laptops,"Rs. 35,999",//www.daraz.pk/products/hp-640-g1-4gb-ddr3-10-hhd-i5-4210m-ghz-a-i312295339.html
448,"HP Chromebook 11  G7 EE, 11.6"" HD, Intel Celeron N4000, 4GB DDR4 Ram, 16GB eMMC, Chrome OS ,Storm Grey, Play Store Supported","Rs. 10,449",//www.daraz.pk/products/hp-chromebook-11-g7-ee-116-hd-intel-celeron-n4000-4gb-ddr4-ram-16gb-emmc-chrome-os-storm-grey-play-store-supported-i437996970.html
449,"Daraz Like New Laptops - Dell Latitude 5490 Laptop Core i5 8th Gen 8GB RAM, 256GB SSD","Rs. 49,500",//www.daraz.pk/products/daraz-like-new-laptops-dell-latitude-5490-laptop-core-i5-8th-gen-8gb-ram-256gb-ssd-i459397394.html
450,"""Dell Latitude 5400 Business Laptop, 14-inch FHD (1920x1080)  Intel Core i5-8350U (8th Gen), 16GB RAM, 256GB SSD, Windows 10 Pro"" Daraz Like New","Rs. 57,999",//www.daraz.pk/products/5400-14-fhd-1920x1080-i5-8350u-8th-16gb-256gb-ssd-10-i699932737.html
451,"Dell Latitude 3310 – 13.3 - 8th Gen Core i3, 8GB RAM, 128GB SSD, Windows 10 Pro (Renewed - Like New Laptops","Rs. 41,999",//www.daraz.pk/products/3310-8th-8gb-i3-133-gb-ssd-10-i798278452.html
452,HP ELITEBOOK 840-G5 8TH GENERATION | INTEL CORE-I5 | 8250u PROCESSOR | 16GB RAM | 256GB SSD | FHD | 14.1’INCH DISPLAY | SILVER | WIN10 PRO | REGITERED (FREE LAPTOP BAG) - daraz like new laptops,"Rs. 68,499",//www.daraz.pk/products/hp-elitebook-840-g5-8th-generation-intel-core-i5-8250u-processor-16gb-ram-256gb-ssd-fhd-141inch-display-silver-win10-pro-regitered-free-laptop-bag-daraz-like-new-laptops-i365577346.html
453,"Dell Latitude 6430 - Core i5 3rd generation, 8GB Ram, 500GB Hard Drive, 14"" Led Display, (Windows 10 Registered) - Daraz Like New Laptops","Rs. 28,499",//www.daraz.pk/products/6430-3rd-i5-8gb-500gb-14-led-10-i460088877.html
454,"Daraz Like New Laptops - HP NoteBook 250 G7, Core i5 8th generation, 8GB DDR3 Ram, 256GB SSD Drive, 15.6"" Led Display, Intel HD Graphics","Rs. 51,999",//www.daraz.pk/products/daraz-like-new-laptops-hp-notebook-250-g7-core-i5-8th-generation-8gb-ddr3-ram-256gb-ssd-drive-156-led-display-intel-hd-graphics-i422961242.html
455,"""Lenovo ThinkPad Yoga 11e 11.6"" Touchscreen Laptop - Intel Quad-Core, 128GB SSD, 8GB RAM, HD Webcam, HDMI, Bluetooth, Windows 10 Pro"" Daraz Like New","Rs. 31,999",//www.daraz.pk/products/11e-116-8gb-ssd-128gb-hd-hdmi-10-i699533064.html
456,"Like New Laptops - Lenovo ThinkPad Yoga 11e 11.6"" 2-in-1 Touchscreen Laptop (Intel® Core™ i3 7th Gen 8GB RAM, 256GB SSD, Webcam) Black - With Bag Gift","Rs. 41,999",//www.daraz.pk/products/11e-116-1-2-i3-7th-8gb-256gb-ssd-i449386807.html
457,LAPTOP Lenovo Thinkpad X230 Core i5 3rd Gen 4GB RAM 250GB 12.5″ Windows 10 (Free Laptop Bag) - Daraz Like New Laptops,"Rs. 20,399",//www.daraz.pk/products/laptop-lenovo-thinkpad-x230-core-i5-3rd-gen-4gb-ram-250gb-125-windows-10-free-laptop-bag-daraz-like-new-laptops-i489062541.html
458,Lenovo Thinkpad T480 - Core i5 8th Generation -8GB DDR4 - 256GB SSD - 14inch Screen - FREE LAPTOP BAG (Windows 11 Licensed) - Daraz like new laptops,"Rs. 52,299",//www.daraz.pk/products/lenovo-thinkpad-t480-core-i5-8th-generation-8gb-ddr4-256gb-ssd-14inch-screen-free-laptop-bag-windows-11-licensed-daraz-like-new-laptops-i437349175.html
459,Lenovo Thinkpad X1 carbon,"Rs. 38,000",//www.daraz.pk/products/x1-i831247331.html
460,Hp 14 G5 Chromebook - 2027 Update - 14inch Screen - 4GB RAM - 16GB ROM  - Type C Supported,"Rs. 10,999",//www.daraz.pk/products/hp-14-g5-2027-14-4gb-16gb-c-i891461796.html
461,HP EliteBook 840 G3-14” LED - Intel core i5 6th Generation (6300u) - 8GB RAM - 180GB SSD - Windows 11 (Activated) - Daraz like new laptops,"Rs. 47,999",//www.daraz.pk/products/hp-elitebook-840-g3-14-led-intel-core-i5-6th-generation-6300u-8gb-ram-180gb-ssd-windows-11-activated-daraz-like-new-laptops-i392527514.html
462,"Daraz Like New Laptops - Lenovo ThinkPad T450 Ultra Book, Core i7 5th generation, 8GB DDR3 Ram, 500GB Hard Drive, 14.1"" Led Display, Intel HD Graphics","Rs. 39,899",//www.daraz.pk/products/daraz-like-new-laptops-lenovo-thinkpad-t450-ultra-book-core-i7-5th-generation-8gb-ddr3-ram-500gb-hard-drive-141-led-display-intel-hd-graphics-i351044115.html
463,"Dell Latitude E5540 15.6 inches Laptop, Core i5-4310U 2.0GHz, 8GB Ram, 500GB HDD, DVDRW, Windows 10 Pro 64bit","Rs. 32,999",//www.daraz.pk/products/e5540-8gb-156-ghz-dvdrw-4-gb-hdd-10-64bit-i269363981.html
464,Daraz Like New laptop - Acer | C740 | 128GB Storage | 4GB RAM | Windows 10 / 11.6″ Display | Play Store Supported | Android Apps Supported | Chromebook - FREE LAPTOP BAG,"Rs. 15,999",//www.daraz.pk/products/c740-4gb-4gb-1010-67-i593671486.html
